order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,city,category,product_name,quantity,unit_price,discount,sales,profit,profit_margin,order_year,order_month,order_quarter,order_month_name,order_year_month,days_to_ship,discount_band,sales_band,is_profitable,customer_ltv,customer_tier,revenue_share_pct
ORD-01914,2021-02-06,2021-02-11,Standard Class,CUST-0060,Pooja Joshi,Consumer,South,Coimbatore,Clothing,Formal Trousers,1,1741.43,0.25,1306.07,377.13,28.88,2021,2,1,Feb,2021-02,5,High (21-30%),< ₹2K,True,95771.84,Silver,0.002
ORD-02514,2021-02-07,2021-02-12,Second Class,CUST-0257,Tanvi Tiwari,Home Office,North,Jaipur,Clothing,Winter Jacket,1,4574.34,0.1,4116.91,1519.14,36.9,2021,2,1,Feb,2021-02,5,Low (1-10%),₹2K–10K,True,171783.07,Gold,0.0064
ORD-02588,2021-02-07,2021-02-11,First Class,CUST-0057,Vikram Iyer,Consumer,West,Surat,Electronics,"Laptop Pro 15""",2,57542.53,0.35,74805.29,6698.06,8.95,2021,2,1,Feb,2021-02,4,Very High (>30%),₹30K–1L,True,104194.2,Silver,0.1154
ORD-00550,2021-02-07,2021-02-11,Second Class,CUST-0035,Rajesh Chopra,Home Office,South,Kochi,Clothing,Winter Jacket,1,4393.92,0.05,4174.22,1794.81,43.0,2021,2,1,Feb,2021-02,4,Low (1-10%),₹2K–10K,True,195474.09,Gold,0.0064
ORD-03178,2021-02-07,2021-02-10,Second Class,CUST-0128,Pooja Kapoor,Home Office,North,Lucknow,Clothing,Men's Formal Shirt,4,1217.48,0.15,4139.43,1661.98,40.15,2021,2,1,Feb,2021-02,3,Medium (11-20%),₹2K–10K,True,313170.32,Platinum,0.0064
ORD-04444,2021-02-07,2021-02-10,First Class,CUST-0219,Rahul Bose,Corporate,West,Surat,Clothing,Casual Dress,3,2568.08,0.0,7704.24,4491.58,58.3,2021,2,1,Feb,2021-02,3,No Discount,₹2K–10K,True,227131.4,Gold,0.0119
ORD-03926,2021-02-08,2021-02-12,Second Class,CUST-0188,Sakshi Iyer,Corporate,West,Ahmedabad,Sports & Fitness,Resistance Bands Set,1,992.77,0.25,744.58,234.24,31.46,2021,2,1,Feb,2021-02,4,High (21-30%),< ₹2K,True,309532.83,Platinum,0.0011
ORD-03462,2021-02-08,2021-02-15,Standard Class,CUST-0195,Ishaan Shah,Consumer,North,Delhi,Electronics,"Laptop Air 13""",1,41766.42,0.05,39678.1,7221.41,18.2,2021,2,1,Feb,2021-02,7,Low (1-10%),₹30K–1L,True,163360.06,Gold,0.0612
ORD-01522,2021-02-09,2021-02-09,Same Day,CUST-0067,Suresh Sharma,Consumer,West,Ahmedabad,Electronics,"Laptop Pro 15""",3,54957.19,0.05,156627.99,34492.61,22.02,2021,2,1,Feb,2021-02,0,Low (1-10%),> ₹1L,True,337883.37,Platinum,0.2417
ORD-03186,2021-02-10,2021-02-12,Same Day,CUST-0011,Sandeep Iyer,Consumer,East,Kolkata,Electronics,Mechanical Keyboard,4,4645.18,0.0,18580.72,5982.99,32.2,2021,2,1,Feb,2021-02,2,No Discount,₹10K–30K,True,288331.41,Gold,0.0287
ORD-02675,2021-02-10,2021-02-15,Standard Class,CUST-0050,Farhan Das,Consumer,South,Coimbatore,Electronics,Tablet Ultra,1,26180.65,0.0,26180.65,5772.84,22.05,2021,2,1,Feb,2021-02,5,No Discount,₹10K–30K,True,205565.36,Gold,0.0404
ORD-02266,2021-02-10,2021-02-16,Standard Class,CUST-0089,Neha Yadav,Home Office,East,Bhubaneswar,Books & Stationery,Planner 2024,1,376.9,0.05,358.05,143.89,40.19,2021,2,1,Feb,2021-02,6,Low (1-10%),< ₹2K,True,256087.38,Gold,0.0006
ORD-01149,2021-02-11,2021-02-14,Second Class,CUST-0167,Meera Patel,Consumer,South,Bangalore,Electronics,Tablet Ultra,1,25500.87,0.0,25500.87,5622.94,22.05,2021,2,1,Feb,2021-02,3,No Discount,₹10K–30K,True,67792.57,Silver,0.0393
ORD-01033,2021-02-11,2021-02-15,First Class,CUST-0266,Manish Gupta,Corporate,South,Bangalore,Electronics,"Laptop Air 13""",1,41020.54,0.05,38969.51,7447.07,19.11,2021,2,1,Feb,2021-02,4,Low (1-10%),₹30K–1L,True,288196.23,Gold,0.0601
ORD-03050,2021-02-11,2021-02-15,Second Class,CUST-0068,Zara Nair,Corporate,West,Nagpur,Home & Kitchen,Water Purifier RO,1,9793.28,0.0,9793.28,3016.33,30.8,2021,2,1,Feb,2021-02,4,No Discount,₹2K–10K,True,344654.96,Platinum,0.0151
ORD-01535,2021-02-12,2021-02-13,Same Day,CUST-0081,Zara Mishra,Home Office,North,Delhi,Home & Kitchen,Mixer Grinder 750W,1,3205.2,0.25,2403.9,462.75,19.25,2021,2,1,Feb,2021-02,1,High (21-30%),₹2K–10K,True,214595.91,Gold,0.0037
ORD-04792,2021-02-12,2021-02-17,Second Class,CUST-0167,Meera Patel,Consumer,South,Bangalore,Home & Kitchen,Vacuum Cleaner,1,6244.51,0.3,4371.16,633.38,14.49,2021,2,1,Feb,2021-02,5,High (21-30%),₹2K–10K,True,67792.57,Silver,0.0067
ORD-03872,2021-02-13,2021-02-18,Second Class,CUST-0254,Yash Singh,Consumer,West,Mumbai,Clothing,Woollen Sweater,3,1994.14,0.25,4486.82,1275.82,28.43,2021,2,1,Feb,2021-02,5,High (21-30%),₹2K–10K,True,208625.18,Gold,0.0069
ORD-03928,2021-02-14,2021-02-20,Standard Class,CUST-0049,Nikhil Patel,Corporate,East,Kolkata,Home & Kitchen,Sofa Cushion Set,3,1160.12,0.05,3306.34,1605.48,48.56,2021,2,1,Feb,2021-02,6,Low (1-10%),₹2K–10K,True,78756.5,Silver,0.0051
ORD-00140,2021-02-14,2021-02-21,Standard Class,CUST-0275,Rajesh Yadav,Consumer,East,Kolkata,Sports & Fitness,Protein Powder 2kg,1,2784.88,0.3,1949.42,247.5,12.7,2021,2,1,Feb,2021-02,7,High (21-30%),< ₹2K,True,99078.2,Silver,0.003
ORD-03571,2021-02-14,2021-02-17,Second Class,CUST-0234,Ananya Joshi,Consumer,East,Ranchi,Sports & Fitness,Cricket Bat SS,1,3142.06,0.0,3142.06,1098.46,34.96,2021,2,1,Feb,2021-02,3,No Discount,₹2K–10K,True,155544.82,Gold,0.0048
ORD-03068,2021-02-14,2021-02-21,Standard Class,CUST-0132,Manish Yadav,Consumer,West,Mumbai,Home & Kitchen,Vacuum Cleaner,1,6664.14,0.2,5331.31,1125.97,21.12,2021,2,1,Feb,2021-02,7,Medium (11-20%),₹2K–10K,True,283028.06,Gold,0.0082
ORD-04470,2021-02-14,2021-02-21,Standard Class,CUST-0288,Sneha Patel,Corporate,West,Mumbai,Sports & Fitness,Dumbbells 10kg Pair,1,2483.69,0.15,2111.14,644.19,30.51,2021,2,1,Feb,2021-02,7,Medium (11-20%),₹2K–10K,True,39979.18,Bronze,0.0033
ORD-00992,2021-02-15,2021-02-20,Standard Class,CUST-0056,Vikas Joshi,Home Office,North,Delhi,Electronics,Mechanical Keyboard,2,4669.99,0.05,8872.98,2826.04,31.85,2021,2,1,Feb,2021-02,5,Low (1-10%),₹2K–10K,True,273149.37,Gold,0.0137
ORD-02846,2021-02-15,2021-02-21,Standard Class,CUST-0124,Aisha Sinha,Consumer,South,Bangalore,Clothing,Denim Jeans,1,2189.47,0.2,1751.58,564.99,32.26,2021,2,1,Feb,2021-02,6,Medium (11-20%),< ₹2K,True,207978.67,Gold,0.0027
ORD-00379,2021-02-15,2021-02-22,Standard Class,CUST-0007,Yash Chatterjee,Consumer,East,Kolkata,Sports & Fitness,Running Shoes Pro,2,4324.95,0.1,7784.91,2055.53,26.4,2021,2,1,Feb,2021-02,7,Low (1-10%),₹2K–10K,True,44846.18,Bronze,0.012
ORD-02624,2021-02-16,2021-02-22,Standard Class,CUST-0105,Zara Iyer,Home Office,East,Bhubaneswar,Electronics,Mechanical Keyboard,4,4614.61,0.25,13843.83,2451.74,17.71,2021,2,1,Feb,2021-02,6,High (21-30%),₹10K–30K,True,135875.63,Silver,0.0214
ORD-04926,2021-02-16,2021-02-23,Standard Class,CUST-0066,Neha Pillai,Corporate,North,Chandigarh,Clothing,Winter Jacket,2,4383.04,0.1,7889.47,2911.21,36.9,2021,2,1,Feb,2021-02,7,Low (1-10%),₹2K–10K,True,110828.82,Silver,0.0122
ORD-03973,2021-02-16,2021-02-19,Second Class,CUST-0166,Esha Pandey,Corporate,West,Surat,Sports & Fitness,Yoga Mat Premium,2,1776.03,0.2,2841.65,900.24,31.68,2021,2,1,Feb,2021-02,3,Medium (11-20%),₹2K–10K,True,213395.89,Gold,0.0044
ORD-04382,2021-02-16,2021-02-23,Standard Class,CUST-0182,Pooja Sinha,Consumer,West,Surat,Clothing,Ethnic Saree,1,3507.98,0.1,3157.18,1423.88,45.1,2021,2,1,Feb,2021-02,7,Low (1-10%),₹2K–10K,True,166590.85,Gold,0.0049
ORD-01684,2021-02-17,2021-02-20,First Class,CUST-0068,Zara Nair,Corporate,West,Nagpur,Clothing,Ethnic Saree,2,3498.5,0.25,5247.75,1587.44,30.25,2021,2,1,Feb,2021-02,3,High (21-30%),₹2K–10K,True,344654.96,Platinum,0.0081
ORD-02874,2021-02-17,2021-02-24,Standard Class,CUST-0024,Esha Yadav,Consumer,East,Bhubaneswar,Electronics,Tablet Ultra,2,24725.49,0.15,42033.33,5928.21,14.1,2021,2,1,Feb,2021-02,7,Medium (11-20%),₹30K–1L,True,153859.87,Gold,0.0649
ORD-03056,2021-02-17,2021-02-23,Standard Class,CUST-0237,Ravi Das,Consumer,North,Amritsar,Clothing,Men's Formal Shirt,2,1230.16,0.2,1968.26,692.83,35.2,2021,2,1,Feb,2021-02,6,Medium (11-20%),< ₹2K,True,276562.69,Gold,0.003
ORD-01913,2021-02-18,2021-02-20,First Class,CUST-0274,Suresh Chatterjee,Home Office,East,Ranchi,Clothing,Sneakers Classic,4,3261.75,0.2,10437.6,2581.18,24.73,2021,2,1,Feb,2021-02,2,Medium (11-20%),₹10K–30K,True,54377.27,Silver,0.0161
ORD-04342,2021-02-18,2021-02-24,Standard Class,CUST-0171,Vikas Kapoor,Corporate,North,Lucknow,Home & Kitchen,LED Desk Lamp,4,1544.97,0.1,5561.89,2052.34,36.9,2021,2,1,Feb,2021-02,6,Low (1-10%),₹2K–10K,True,169123.78999999998,Gold,0.0086
ORD-02247,2021-02-19,2021-02-21,Same Day,CUST-0088,Kavya Shah,Corporate,East,Ranchi,Electronics,"Laptop Air 13""",4,41550.43,0.0,166201.72,30581.11,18.4,2021,2,1,Feb,2021-02,2,No Discount,> ₹1L,True,350183.91000000003,Platinum,0.2564
ORD-00951,2021-02-20,2021-02-27,Standard Class,CUST-0039,Sneha Gupta,Corporate,North,Amritsar,Books & Stationery,Data Science Handbook,1,645.86,0.0,645.86,258.34,40.0,2021,2,1,Feb,2021-02,7,No Discount,< ₹2K,True,102448.6,Silver,0.001
ORD-01933,2021-02-21,2021-02-25,Second Class,CUST-0271,Yash Iyer,Corporate,East,Guwahati,Home & Kitchen,LED Desk Lamp,1,1498.77,0.1,1348.89,457.92,33.95,2021,2,1,Feb,2021-02,4,Low (1-10%),< ₹2K,True,177176.99,Gold,0.0021
ORD-00252,2021-02-21,2021-02-27,Standard Class,CUST-0098,Akash Iyer,Consumer,South,Chennai,Home & Kitchen,Vacuum Cleaner,1,6760.02,0.2,5408.02,1090.26,20.16,2021,2,1,Feb,2021-02,6,Medium (11-20%),₹2K–10K,True,117720.82,Silver,0.0083
ORD-01497,2021-02-21,2021-02-27,Standard Class,CUST-0229,Tanvi Das,Home Office,North,Lucknow,Electronics,Smartphone X12,3,18800.55,0.0,56401.65,10152.3,18.0,2021,2,1,Feb,2021-02,6,No Discount,₹30K–1L,True,200401.39,Gold,0.087
ORD-01691,2021-02-21,2021-02-25,Second Class,CUST-0040,Rohit Kapoor,Consumer,North,Delhi,Electronics,Smartwatch Series 5,1,8366.27,0.0,8366.27,2091.57,25.0,2021,2,1,Feb,2021-02,4,No Discount,₹2K–10K,True,393588.15,Platinum,0.0129
ORD-03951,2021-02-22,2021-02-28,Standard Class,CUST-0241,Aisha Kapoor,Home Office,South,Kochi,Books & Stationery,Highlighter Pack,2,184.39,0.05,350.34,184.12,52.55,2021,2,1,Feb,2021-02,6,Low (1-10%),< ₹2K,True,160925.26,Gold,0.0005
ORD-00672,2021-02-24,2021-03-02,Standard Class,CUST-0151,Kiran Malhotra,Home Office,South,Coimbatore,Clothing,Sports T-Shirt,2,832.85,0.1,1499.13,774.45,51.66,2021,2,1,Feb,2021-02,6,Low (1-10%),< ₹2K,True,208025.42,Gold,0.0023
ORD-01759,2021-02-25,2021-03-04,Standard Class,CUST-0137,Priya Mehta,Consumer,East,Ranchi,Electronics,"Monitor 27"" 4K",1,22029.08,0.15,18724.72,2389.35,12.76,2021,2,1,Feb,2021-02,7,Medium (11-20%),₹10K–30K,True,87023.78000000001,Silver,0.0289
ORD-04201,2021-02-25,2021-03-03,Standard Class,CUST-0196,Dhruv Nair,Consumer,South,Kochi,Books & Stationery,Sketch Pad A3,3,432.05,0.2,1036.92,320.53,30.91,2021,2,1,Feb,2021-02,6,Medium (11-20%),< ₹2K,True,252152.83,Gold,0.0016
ORD-04455,2021-02-25,2021-03-02,Standard Class,CUST-0207,Harsh Verma,Consumer,North,Chandigarh,Sports & Fitness,Jump Rope Speed,2,440.05,0.15,748.08,316.74,42.34,2021,2,1,Feb,2021-02,5,Medium (11-20%),< ₹2K,True,106489.18,Silver,0.0012
ORD-03738,2021-02-25,2021-03-02,Second Class,CUST-0132,Manish Yadav,Consumer,West,Mumbai,Sports & Fitness,Yoga Mat Premium,1,1727.5,0.05,1641.12,739.24,45.04,2021,2,1,Feb,2021-02,5,Low (1-10%),< ₹2K,True,283028.06,Gold,0.0025
ORD-04191,2021-02-26,2021-03-02,Second Class,CUST-0165,Ravi Singh,Consumer,North,Jaipur,Electronics,Mechanical Keyboard,1,4386.4,0.1,3947.76,1133.01,28.7,2021,2,1,Feb,2021-02,4,Low (1-10%),₹2K–10K,True,162804.31,Gold,0.0061
ORD-04222,2021-02-26,2021-02-28,Same Day,CUST-0263,Akash Reddy,Consumer,North,Jaipur,Sports & Fitness,Protein Powder 2kg,2,2757.12,0.3,3859.97,532.68,13.8,2021,2,1,Feb,2021-02,2,High (21-30%),₹2K–10K,True,108802.29,Silver,0.006
ORD-02153,2021-02-27,2021-03-04,Second Class,CUST-0052,Nikhil Patel,Corporate,North,Jaipur,Electronics,Smartphone X12,3,17160.13,0.2,41184.31,4744.43,11.52,2021,2,1,Feb,2021-02,5,Medium (11-20%),₹30K–1L,True,588534.83,Platinum,0.0635
ORD-01807,2021-02-27,2021-03-04,Second Class,CUST-0158,Deepika Kapoor,Corporate,North,Amritsar,Books & Stationery,Sticky Notes Bulk,1,118.64,0.15,100.84,44.17,43.8,2021,2,1,Feb,2021-02,5,Medium (11-20%),< ₹2K,True,86136.87000000001,Silver,0.0002
ORD-02278,2021-02-27,2021-03-06,Standard Class,CUST-0120,Manish Mishra,Corporate,East,Guwahati,Electronics,"Laptop Air 13""",2,42644.65,0.05,81024.83,13566.8,16.74,2021,2,1,Feb,2021-02,7,Low (1-10%),₹30K–1L,True,341566.58,Platinum,0.125
ORD-02809,2021-02-28,2021-03-06,Standard Class,CUST-0296,Ravi Kapoor,Corporate,North,Delhi,Electronics,"Laptop Pro 15""",1,57677.46,0.3,40374.22,4085.87,10.12,2021,2,1,Feb,2021-02,6,High (21-30%),₹30K–1L,True,454514.35,Platinum,0.0623
ORD-02152,2021-02-28,2021-03-05,Standard Class,CUST-0101,Vikas Sharma,Consumer,South,Hyderabad,Home & Kitchen,Water Purifier RO,4,9706.76,0.0,38827.04,11415.15,29.4,2021,2,1,Feb,2021-02,5,No Discount,₹30K–1L,True,191681.34,Gold,0.0599
ORD-04651,2021-02-28,2021-03-04,First Class,CUST-0151,Kiran Malhotra,Home Office,South,Coimbatore,Clothing,Sports T-Shirt,1,776.73,0.0,776.73,489.34,63.0,2021,2,1,Feb,2021-02,4,No Discount,< ₹2K,True,208025.42,Gold,0.0012
ORD-01203,2021-03-01,2021-03-08,Standard Class,CUST-0162,Ishaan Kapoor,Corporate,North,Amritsar,Clothing,Sports T-Shirt,2,782.2,0.0,1564.4,938.64,60.0,2021,3,1,Mar,2021-03,7,No Discount,< ₹2K,True,125534.42,Silver,0.0024
ORD-03714,2021-03-02,2021-03-09,Standard Class,CUST-0088,Kavya Shah,Corporate,East,Ranchi,Electronics,"Monitor 27"" 4K",3,21862.44,0.0,65587.32,11464.66,17.48,2021,3,1,Mar,2021-03,7,No Discount,₹30K–1L,True,350183.91000000003,Platinum,0.1012
ORD-02991,2021-03-02,2021-03-07,Standard Class,CUST-0170,Arjun Bose,Corporate,East,Kolkata,Clothing,Sports T-Shirt,1,811.3,0.15,689.6,277.88,40.3,2021,3,1,Mar,2021-03,5,Medium (11-20%),< ₹2K,True,264394.99,Gold,0.0011
ORD-01639,2021-03-02,2021-03-04,First Class,CUST-0101,Vikas Sharma,Consumer,South,Hyderabad,Electronics,Mechanical Keyboard,1,4358.62,0.3,3051.03,515.78,16.91,2021,3,1,Mar,2021-03,2,High (21-30%),₹2K–10K,True,191681.34,Gold,0.0047
ORD-04395,2021-03-03,2021-03-05,First Class,CUST-0209,Pooja Gupta,Consumer,North,Chandigarh,Clothing,Sports T-Shirt,2,834.53,0.3,1168.34,322.46,27.6,2021,3,1,Mar,2021-03,2,High (21-30%),< ₹2K,True,109460.55,Silver,0.0018
ORD-03419,2021-03-03,2021-03-07,Second Class,CUST-0210,Aarav Chopra,Consumer,West,Nagpur,Sports & Fitness,Jump Rope Speed,3,445.86,0.2,1070.06,436.93,40.83,2021,3,1,Mar,2021-03,4,Medium (11-20%),< ₹2K,True,161086.50999999998,Gold,0.0017
ORD-02420,2021-03-03,2021-03-10,Standard Class,CUST-0116,Rohit Pandey,Home Office,North,Jaipur,Home & Kitchen,LED Desk Lamp,1,1459.56,0.1,1313.6,484.72,36.9,2021,3,1,Mar,2021-03,7,Low (1-10%),< ₹2K,True,497092.63,Platinum,0.002
ORD-04574,2021-03-04,2021-03-08,First Class,CUST-0099,Divya Iyer,Consumer,West,Nagpur,Home & Kitchen,Mixer Grinder 750W,4,3240.55,0.0,12962.2,4990.45,38.5,2021,3,1,Mar,2021-03,4,No Discount,₹10K–30K,True,89495.05,Silver,0.02
ORD-01097,2021-03-04,2021-03-07,Second Class,CUST-0095,Arjun Yadav,Corporate,South,Coimbatore,Clothing,Winter Jacket,2,4282.61,0.0,8565.22,4047.07,47.25,2021,3,1,Mar,2021-03,3,No Discount,₹2K–10K,True,158140.53,Gold,0.0132
ORD-03360,2021-03-04,2021-03-08,First Class,CUST-0152,Chetan Sharma,Consumer,West,Nagpur,Home & Kitchen,Water Purifier RO,1,9059.02,0.05,8606.07,2412.11,28.03,2021,3,1,Mar,2021-03,4,Low (1-10%),₹2K–10K,True,142455.61,Silver,0.0133
ORD-02037,2021-03-04,2021-03-10,Standard Class,CUST-0252,Suresh Pandey,Consumer,South,Kochi,Home & Kitchen,Bedsheet Set King,3,1718.9,0.0,5156.7,2977.99,57.75,2021,3,1,Mar,2021-03,6,No Discount,₹2K–10K,True,291023.1,Gold,0.008
ORD-03765,2021-03-05,2021-03-11,Standard Class,CUST-0252,Suresh Pandey,Consumer,South,Kochi,Electronics,"Laptop Air 13""",1,43380.78,0.35,28197.51,2190.95,7.77,2021,3,1,Mar,2021-03,6,Very High (>30%),₹10K–30K,True,291023.1,Gold,0.0435
ORD-02599,2021-03-05,2021-03-10,Standard Class,CUST-0115,Vikram Patel,Corporate,East,Ranchi,Electronics,Smartwatch Series 5,2,7859.08,0.0,15718.16,3615.18,23.0,2021,3,1,Mar,2021-03,5,No Discount,₹10K–30K,True,211432.02,Gold,0.0243
ORD-03924,2021-03-06,2021-03-08,First Class,CUST-0215,Gaurav Das,Corporate,South,Chennai,Clothing,Ethnic Saree,1,3640.75,0.25,2730.56,788.44,28.87,2021,3,1,Mar,2021-03,2,High (21-30%),₹2K–10K,True,264073.03,Gold,0.0042
ORD-02980,2021-03-06,2021-03-13,Standard Class,CUST-0299,Kavya Chopra,Corporate,North,Lucknow,Books & Stationery,Python Programming,4,582.49,0.0,2329.96,885.38,38.0,2021,3,1,Mar,2021-03,7,No Discount,₹2K–10K,True,316008.27,Platinum,0.0036
ORD-03181,2021-03-06,2021-03-09,Second Class,CUST-0155,Ananya Shah,Home Office,West,Ahmedabad,Books & Stationery,Novel - Bestseller,1,367.33,0.35,238.76,43.72,18.31,2021,3,1,Mar,2021-03,3,Very High (>30%),< ₹2K,True,265680.22000000003,Gold,0.0004
ORD-04108,2021-03-06,2021-03-11,Standard Class,CUST-0062,Rahul Malhotra,Consumer,South,Bangalore,Clothing,Women's Kurti,1,1512.64,0.2,1210.11,422.86,34.94,2021,3,1,Mar,2021-03,5,Medium (11-20%),< ₹2K,True,217090.66,Gold,0.0019
ORD-01628,2021-03-07,2021-03-13,Standard Class,CUST-0063,Yash Das,Corporate,North,Delhi,Clothing,Formal Trousers,1,1784.51,0.15,1516.83,553.64,36.5,2021,3,1,Mar,2021-03,6,Medium (11-20%),< ₹2K,True,59241.43,Silver,0.0023
ORD-00753,2021-03-08,2021-03-15,Standard Class,CUST-0072,Bhavesh Gupta,Consumer,North,Amritsar,Electronics,"Monitor 27"" 4K",3,22804.24,0.0,68412.72,12998.42,19.0,2021,3,1,Mar,2021-03,7,No Discount,₹30K–1L,True,154903.01,Gold,0.1056
ORD-04683,2021-03-08,2021-03-13,Standard Class,CUST-0172,Sneha Tiwari,Consumer,West,Pune,Sports & Fitness,Dumbbells 10kg Pair,1,2548.61,0.1,2293.75,786.2,34.28,2021,3,1,Mar,2021-03,5,Low (1-10%),₹2K–10K,True,62098.05,Silver,0.0035
ORD-02101,2021-03-08,2021-03-15,Standard Class,CUST-0293,Dhruv Reddy,Corporate,South,Bangalore,Books & Stationery,Novel - Bestseller,1,367.02,0.3,256.91,55.84,21.74,2021,3,1,Mar,2021-03,7,High (21-30%),< ₹2K,True,94840.85,Silver,0.0004
ORD-03810,2021-03-08,2021-03-12,Second Class,CUST-0225,Manish Chatterjee,Consumer,West,Surat,Electronics,"Laptop Air 13""",2,44088.39,0.15,74950.26,12037.01,16.06,2021,3,1,Mar,2021-03,4,Medium (11-20%),₹30K–1L,True,259743.0,Gold,0.1156
ORD-03976,2021-03-08,2021-03-15,Standard Class,CUST-0282,Deepika Nair,Consumer,East,Guwahati,Sports & Fitness,Cricket Bat SS,1,3099.1,0.05,2944.14,936.63,31.81,2021,3,1,Mar,2021-03,7,Low (1-10%),₹2K–10K,True,126739.87,Silver,0.0045
ORD-03255,2021-03-08,2021-03-14,Standard Class,CUST-0092,Akash Sharma,Corporate,East,Bhubaneswar,Electronics,"Monitor 27"" 4K",4,21132.41,0.15,71850.19,9168.37,12.76,2021,3,1,Mar,2021-03,6,Medium (11-20%),₹30K–1L,True,211013.7,Gold,0.1109
ORD-03562,2021-03-08,2021-03-12,Second Class,CUST-0193,Meera Nair,Home Office,South,Hyderabad,Electronics,Smartphone Lite,1,9659.46,0.05,9176.49,1315.22,14.33,2021,3,1,Mar,2021-03,4,Low (1-10%),₹2K–10K,True,154582.6,Gold,0.0142
ORD-03966,2021-03-08,2021-03-13,Standard Class,CUST-0152,Chetan Sharma,Consumer,West,Nagpur,Home & Kitchen,Bedsheet Set King,1,1830.31,0.0,1830.31,1107.34,60.5,2021,3,1,Mar,2021-03,5,No Discount,< ₹2K,True,142455.61,Silver,0.0028
ORD-03586,2021-03-09,2021-03-15,Standard Class,CUST-0015,Akash Pandey,Consumer,South,Hyderabad,Home & Kitchen,Air Fryer 4L,3,5350.49,0.2,12841.18,3279.12,25.54,2021,3,1,Mar,2021-03,6,Medium (11-20%),₹10K–30K,True,165730.06,Gold,0.0198
ORD-03131,2021-03-09,2021-03-10,Same Day,CUST-0251,Rohit Sinha,Consumer,West,Surat,Electronics,Smartphone Lite,1,9651.18,0.05,9168.62,1376.67,15.02,2021,3,1,Mar,2021-03,1,Low (1-10%),₹2K–10K,True,269140.19,Gold,0.0141
ORD-01874,2021-03-09,2021-03-13,Second Class,CUST-0169,Akash Iyer,Consumer,West,Ahmedabad,Electronics,"Laptop Air 13""",1,43187.14,0.15,36709.07,5895.47,16.06,2021,3,1,Mar,2021-03,4,Medium (11-20%),₹30K–1L,True,143726.71,Silver,0.0566
ORD-04790,2021-03-09,2021-03-16,Standard Class,CUST-0188,Sakshi Iyer,Corporate,West,Ahmedabad,Clothing,Formal Trousers,3,1839.02,0.05,5241.21,2623.23,50.05,2021,3,1,Mar,2021-03,7,Low (1-10%),₹2K–10K,True,309532.83,Platinum,0.0081
ORD-02921,2021-03-10,2021-03-16,Standard Class,CUST-0287,Nikhil Pandey,Consumer,West,Nagpur,Electronics,"Laptop Air 13""",1,42905.03,0.0,42905.03,9439.11,22.0,2021,3,1,Mar,2021-03,6,No Discount,₹30K–1L,True,200580.67,Gold,0.0662
ORD-01101,2021-03-10,2021-03-16,Standard Class,CUST-0028,Tanvi Iyer,Consumer,South,Chennai,Electronics,Mechanical Keyboard,1,4445.24,0.2,3556.19,836.42,23.52,2021,3,1,Mar,2021-03,6,Medium (11-20%),₹2K–10K,True,195381.34,Gold,0.0055
ORD-04760,2021-03-10,2021-03-15,Second Class,CUST-0096,Akash Iyer,Consumer,South,Kochi,Clothing,Formal Trousers,4,1753.26,0.0,7013.04,3681.85,52.5,2021,3,1,Mar,2021-03,5,No Discount,₹2K–10K,True,239051.39,Gold,0.0108
ORD-02630,2021-03-10,2021-03-14,First Class,CUST-0194,Manish Nair,Corporate,North,Amritsar,Clothing,Sneakers Classic,2,3100.29,0.2,4960.46,1333.37,26.88,2021,3,1,Mar,2021-03,4,Medium (11-20%),₹2K–10K,True,314658.16,Platinum,0.0077
ORD-01276,2021-03-10,2021-03-14,First Class,CUST-0095,Arjun Yadav,Corporate,South,Coimbatore,Home & Kitchen,LED Desk Lamp,1,1504.14,0.1,1353.73,524.51,38.75,2021,3,1,Mar,2021-03,4,Low (1-10%),< ₹2K,True,158140.53,Gold,0.0021
ORD-00632,2021-03-10,2021-03-16,Standard Class,CUST-0093,Priya Gupta,Corporate,West,Nagpur,Clothing,Woollen Sweater,2,2029.73,0.15,3450.54,1302.27,37.74,2021,3,1,Mar,2021-03,6,Medium (11-20%),₹2K–10K,True,86670.65,Silver,0.0053
ORD-00044,2021-03-10,2021-03-17,Standard Class,CUST-0286,Gaurav Malhotra,Consumer,North,Chandigarh,Clothing,Sports T-Shirt,3,772.03,0.35,1505.46,334.21,22.2,2021,3,1,Mar,2021-03,7,Very High (>30%),< ₹2K,True,225870.85,Gold,0.0023
ORD-02212,2021-03-11,2021-03-16,Standard Class,CUST-0251,Rohit Sinha,Consumer,West,Surat,Electronics,Smartphone Lite,4,10089.78,0.15,34305.25,4132.06,12.04,2021,3,1,Mar,2021-03,5,Medium (11-20%),₹30K–1L,True,269140.19,Gold,0.0529
ORD-01751,2021-03-11,2021-03-15,First Class,CUST-0299,Kavya Chopra,Corporate,North,Lucknow,Clothing,Ethnic Saree,1,3526.44,0.05,3350.12,1524.3,45.5,2021,3,1,Mar,2021-03,4,Low (1-10%),₹2K–10K,True,316008.27,Platinum,0.0052
ORD-00128,2021-03-11,2021-03-17,Standard Class,CUST-0179,Amit Joshi,Home Office,East,Patna,Electronics,"Laptop Pro 15""",4,55420.84,0.0,221683.36,44868.71,20.24,2021,3,1,Mar,2021-03,6,No Discount,> ₹1L,True,266188.15,Gold,0.3421
